Date,PlantID,ProductID,ScenarioID,ProducedUnits,DefectiveUnits,GoodUnits,UnitsSold,SellingPricePerUnit,DiscountPct,RawMaterialCostPerUnit,LaborCostPerUnit,OverheadCostPerUnit,EnergyCostPerUnit,MaintenanceCostPerUnit,DowntimeHours,GrossRevenue,DiscountAmount,NetRevenue,RawMaterialCostTotal,LaborCostTotal,OverheadCostTotal,EnergyCostTotal,MaintenanceCostTotal,DefectLoss,TotalCost,Profit,EfficiencyPct,CapacityUtilizationPct
2025-10-27,P03,PR02,S00,333,12,321,304,6033.91,0.019,2664.3,847.51,561.02,79.09,43.59,2.54,1834308.64,34851.86,1799456.78,887211.9,282220.83,186819.66,26336.97,14515.47,44498.0,1441602.83,357853.95,0.8619,0.881
2025-10-27,P03,PR03,S00,304,10,294,273,10321.97,0.0227,4178.37,1167.82,832.24,120.15,64.01,3.14,2817897.81,63966.28,2753931.53,1270224.48,355017.28,253000.96,36525.6,19459.04,56374.74,1990602.1,763329.43,0.8406,1
2025-10-27,P03,PR04,S00,292,6,286,263,7400.63,0.0381,2916.05,923.97,639.43,87.57,51.94,1.57,1946365.69,74156.53,1872209.16,851486.6,269799.24,186713.56,25570.44,15166.48,24382.92,1373119.24,499089.92,0.9154,0.8319
2025-10-28,P01,PR01,S00,381,10,371,352,8780.71,0.037,3883.62,991.16,744.63,113.61,65.39,2.85,3090809.92,114359.97,2976449.95,1479659.22,377631.96,283704.03,43285.41,24913.59,51354.0,2260548.21,715901.74,0.8581,1
2025-10-28,P01,PR02,S00,367,9,358,336,6604.5,0.0778,2590.27,856.43,577.23,72.19,44.73,3.03,2219112.0,172646.91,2046465.09,950629.09,314309.81,211843.41,26493.73,16415.91,32838.57,1552530.52,493934.57,0.8523,0.9039
2025-10-28,P01,PR03,S00,345,12,333,309,9509.14,0.0513,4140.23,1196.28,782.81,120.13,61.57,2.76,2938324.26,150736.03,2787588.23,1428379.35,412716.6,270069.45,41444.85,21241.65,67325.92,2241177.82,546410.41,0.8542,1
2025-10-28,P01,PR04,S00,351,9,342,318,7328.13,0.0396,2972.2,909.28,654.19,83.16,43.41,1.79,2330345.34,92281.68,2238063.66,1043242.2,319157.28,229620.69,29189.16,15236.91,36994.02,1673440.26,564623.4,0.9017,0.931
2025-10-28,P02,PR01,S00,275,7,268,256,8520.82,0.0261,4034.68,932.68,733.35,117.08,61.21,2.7,2181329.92,56932.71,2124397.21,1109537.0,256487.0,201671.25,32197.0,16832.75,36568.23,1653293.23,471103.98,0.8649,0.9167
2025-10-28,P02,PR02,S00,307,11,296,280,6163.19,0.0173,2699.09,837.6,586.3,78.15,46.92,3.71,1725693.2,29854.49,1695838.71,828620.63,257143.2,179994.1,23992.05,14404.44,41160.85,1345315.27,350523.44,0.8151,0.8771
2025-10-28,P02,PR03,S00,250,7,243,220,9456.21,0.041,4411.0,1181.53,798.89,130.3,63.54,1.59,2080366.2,85295.01,1995071.19,1102750.0,295382.5,199722.5,32575.0,15885.0,41104.99,1687419.99,307651.2,0.9076,0.9091
2025-10-28,P02,PR04,S00,290,6,284,277,7232.98,0.0411,2898.35,889.24,659.15,80.7,53.44,3.06,2003535.46,82345.31,1921190.15,840521.5,257879.6,191153.5,23403.0,15497.6,24109.76,1352564.96,568625.19,0.8544,0.8923
2025-10-28,P03,PR01,S00,299,11,288,268,9121.37,0.0567,4098.4,987.9,716.39,119.93,69.23,2.25,2444527.16,138604.69,2305922.47,1225421.6,295382.1,214200.61,35859.07,20699.77,58707.4,1850270.55,455651.92,0.8729,0.9228
2025-10-28,P03,PR02,S00,313,11,302,285,6057.49,0.0253,2640.17,858.84,590.15,74.97,41.82,2.11,1726384.65,43677.53,1682707.12,826373.21,268816.92,184716.95,23465.61,13089.66,40761.19,1357223.54,325483.58,0.88,0.828
2025-10-28,P03,PR03,S00,321,11,310,287,10034.68,0.0363,4113.97,1142.45,799.43,114.88,69.92,1.32,2879953.16,104542.3,2775410.86,1320584.37,366726.45,256617.03,36876.48,22444.32,60898.43,2064147.08,711263.78,0.9126,1
2025-10-28,P03,PR04,S00,291,10,281,270,7139.28,0.057,2853.77,902.91,625.86,82.57,44.22,3.81,1927605.6,109873.52,1817732.08,830447.07,262746.81,182125.26,24027.87,12868.02,39757.31,1351972.34,465759.74,0.8123,0.8291
2025-10-29,P01,PR01,S00,328,8,320,310,8680.38,0.0379,3732.33,977.73,713.59,102.42,52.28,2.47,2690917.8,101985.78,2588932.02,1224204.24,320695.44,234057.52,33593.76,17147.84,39678.53,1869377.33,719554.69,0.8752,0.9425
2025-10-29,P01,PR02,S00,364,10,354,333,6067.55,0.0542,2527.43,831.5,578.94,68.46,44.64,2.06,2020494.15,109510.78,1910983.37,919984.52,302666.0,210734.16,24919.44,16248.96,35615.59,1510168.67,400814.7,0.8891,0.8966
2025-10-29,P01,PR03,S00,328,11,317,312,9578.57,0.0414,4398.3,1153.06,809.63,127.85,66.66,2.55,2988513.84,123724.47,2864789.37,1442642.4,378203.68,265558.64,41934.8,21864.48,64182.04,2214386.04,650403.33,0.8638,1
2025-10-29,P01,PR04,S00,350,8,342,326,7346.13,0.0289,2919.55,903.26,623.64,81.91,53.54,1.12,2394838.38,69210.83,2325627.55,1021842.5,316141.0,218274.0,28668.5,18739.0,32328.67,1635993.67,689633.88,0.9315,0.9284
2025-10-29,P02,PR01,S00,266,6,260,241,8836.07,0.0324,3853.79,987.97,724.11,106.01,64.24,1.36,2129492.87,68995.57,2060497.3,1025108.14,262800.02,192613.26,28198.66,17087.84,30571.19,1556379.11,504118.19,0.9221,0.8867
2025-10-29,P02,PR02,S00,301,5,296,289,6150.56,0.0148,2503.03,877.22,561.93,74.64,39.53,0.96,1777511.84,26307.18,1751204.66,753412.03,264043.22,169140.93,22466.64,11898.53,17884.63,1238845.98,512358.68,0.9441,0.86
2025-10-29,P02,PR03,S00,291,7,284,270,9648.53,0.0183,4414.02,1166.5,815.06,117.02,64.85,1.57,2605103.1,47673.39,2557429.71,1284479.82,339451.5,237182.46,34052.82,18871.35,41060.54,1955098.49,602331.22,0.9121,1
2025-10-29,P02,PR04,S00,316,6,310,286,7415.72,0.0265,3051.75,933.05,638.58,92.59,53.88,1.67,2120895.92,56203.74,2064692.18,964353.0,294843.8,201791.28,29258.44,17026.08,25249.82,1532522.42,532169.76,0.9128,0.9723
2025-10-29,P03,PR01,S00,291,5,286,277,8756.95,0.0211,4043.83,960.31,738.62,110.85,66.38,2.71,2425675.15,51181.75,2374493.4,1176754.53,279450.21,214938.42,32257.35,19316.58,26313.28,1749030.37,625463.03,0.8718,0.8981
2025-10-29,P03,PR02,S00,359,9,350,334,6499.19,0.0087,2738.65,825.2,583.37,74.33,47.76,3.01,2170729.46,18885.35,2151844.11,983175.35,296246.8,209429.83,26684.47,17145.84,33912.27,1566594.56,585249.55,0.8527,0.9497
2025-10-29,P03,PR03,S00,274,11,263,243,9804.44,0.0428,4235.1,1200.43,837.01,115.67,68.42,3.99,2382478.92,101970.1,2280508.82,1160417.4,328917.82,229340.74,31693.58,18747.08,63013.32,1832129.94,448378.88,0.8003,0.9226
2025-10-29,P03,PR04,S00,289,9,280,252,7471.21,0.0235,2990.47,936.16,649.66,83.0,49.6,2.07,1882744.92,44244.51,1838500.41,864245.83,270550.24,187751.74,23987.0,14334.4,37386.1,1398255.31,440245.1,0.8853,0.8234
2025-10-30,P01,PR01,S00,373,9,364,344,8691.4,0.0342,3928.33,926.97,711.97,106.9,62.7,1.02,2989841.6,102252.58,2887589.02,1465267.09,345759.81,265564.81,39873.7,23387.1,45940.41,2185792.92,701796.1,0.9344,1
2025-10-30,P01,PR02,S00,384,9,375,343,6237.72,0.0382,2570.35,827.11,589.37,71.82,46.58,2.45,2139537.96,81730.35,2057807.61,987014.4,317610.24,226318.08,27578.88,17886.72,32433.66,1608841.98,448965.63,0.8769,0.9458
2025-10-30,P01,PR03,S00,347,9,338,312,10210.35,0.0328,4514.01,1138.38,816.22,124.77,74.4,1.95,3185629.2,104488.64,3081140.56,1566361.47,395017.86,283228.34,43295.19,25816.8,53442.6,2367162.26,713978.3,0.8949,1
2025-10-30,P01,PR04,S00,375,12,363,353,7482.74,0.0374,2938.71,891.51,622.89,81.73,47.16,1.9,2641407.22,98788.63,2542618.59,1102016.25,334316.25,233583.75,30648.75,17685.0,48578.78,1766828.78,775789.81,0.8914,0.9947
2025-10-30,P02,PR01,S00,293,8,285,267,9148.3,0.0295,4053.34,932.65,722.35,113.07,67.25,1.47,2442596.1,72056.58,2370539.52,1187628.62,273266.45,211648.55,33129.51,19704.25,41910.5,1767287.88,603251.64,0.9131,0.9767
2025-10-30,P02,PR02,S00,289,8,281,260,6441.22,0.034,2636.06,886.32,583.34,79.49,49.41,3.03,1674717.2,56940.38,1617776.82,761821.34,256146.48,168585.26,22972.61,14279.49,29812.39,1253617.57,364159.25,0.8496,0.8257
2025-10-30,P02,PR03,S00,285,10,275,265,9422.42,0.0118,4239.98,1153.53,787.6,125.53,63.31,1.72,2496941.3,29463.91,2467477.39,1208394.3,328756.05,224466.0,35776.05,18043.35,56691.7,1872127.45,595349.94,0.8958,1
2025-10-30,P02,PR04,S00,268,9,259,245,7043.85,0.0275,3098.77,902.68,610.4,88.1,53.21,0.67,1725743.25,47457.94,1678285.31,830470.36,241918.24,163587.2,23610.8,14260.28,37935.81,1311782.69,366502.62,0.9394,0.8246
2025-10-30,P03,PR01,S00,315,5,310,288,8917.31,0.0352,3700.17,991.48,724.45,99.15,52.93,1.29,2568185.28,90400.12,2477785.16,1165553.55,312316.2,228201.75,31232.25,16672.95,24726.04,1778702.74,699082.42,0.9312,0.9722
2025-10-30,P03,PR02,S00,355,11,344,330,6099.21,0.0531,2556.07,857.06,576.59,72.83,47.18,1.4,2012739.3,106876.46,1905862.84,907404.85,304256.3,204689.45,25854.65,16748.9,39764.3,1498718.45,407144.39,0.9125,0.9392
2025-10-30,P03,PR03,S00,329,11,318,296,9795.6,0.0313,4293.67,1176.95,826.78,120.74,61.73,3.8,2899497.6,90754.27,2808743.33,1412617.43,387216.55,272010.62,39723.46,20309.17,63359.92,2195237.15,613506.18,0.8135,1
2025-10-30,P03,PR04,S00,304,11,293,288,7182.96,0.0236,3139.29,939.39,617.73,90.3,46.24,2.22,2068692.48,48821.14,2019871.34,954344.16,285574.56,187789.92,27451.2,14056.96,47243.74,1516460.54,503410.8,0.8747,0.8661
2025-10-31,P01,PR01,S00,324,11,313,290,8652.64,0.0295,4069.54,993.71,716.99,111.32,68.87,2.02,2509265.6,74023.34,2435242.26,1318530.96,321962.04,232304.76,36067.68,22313.88,58456.16,1989635.48,445606.78,0.8847,0.931
2025-10-31,P01,PR02,S00,378,10,368,346,6193.14,0.0226,2489.88,848.7,573.99,68.81,42.43,2.26,2142826.44,48427.88,2094398.56,941174.64,320808.6,216968.22,26010.18,16038.54,35394.76,1556394.94,538003.62,0.8819,0.931
2025-10-31,P01,PR03,S00,311,13,298,279,9425.15,0.0443,4197.93,1192.65,800.77,113.98,59.43,1.72,2629616.85,116492.03,2513124.82,1305556.23,370914.15,249039.47,35447.78,18482.73,73721.04,2053161.4,459963.42,0.8895,0.9749
2025-10-31,P01,PR04,S00,329,10,319,298,6863.76,0.0371,2971.85,930.51,653.79,87.9,46.09,1.84,2045400.48,75884.36,1969516.12,977738.65,306137.79,215096.91,28919.1,15163.61,41311.86,1584367.92,385148.2,0.8953,0.8727
2025-10-31,P02,PR01,S00,279,11,268,261,8695.64,0.0474,3702.35,970.19,697.31,98.36,53.38,1.77,2269562.04,107577.24,2161984.8,1032955.65,270683.01,194549.49,27442.44,14893.02,54082.58,1594606.19,567378.61,0.8897,0.93
2025-10-31,P02,PR02,S00,292,8,284,281,6324.42,0.023,2579.14,851.63,592.51,75.37,43.04,3.33,1777162.02,40874.73,1736287.29,753108.88,248675.96,173012.92,22008.04,12567.68,29105.19,1238478.67,497808.62,0.8377,0.8343
2025-10-31,P02,PR03,S00,269,9,260,242,9686.12,0.0358,4417.91,1202.64,817.73,127.99,61.67,3.07,2344041.04,83916.67,2260124.37,1188417.79,323510.16,219969.37,34429.31,16589.23,53160.8,1836076.66,424047.71,0.8429,0.9782
2025-10-31,P02,PR04,S00,315,11,304,300,7235.0,0.0419,3210.89,933.24,639.2,85.78,51.83,2.88,2170500.0,90943.95,2079556.05,1011430.35,293970.6,201348.0,27020.7,16326.45,48046.35,1598142.45,481413.6,0.8493,0.9692
2025-10-31,P03,PR01,S00,297,6,291,267,8448.52,0.0381,3667.15,943.37,694.19,100.02,59.81,1.1,2255754.84,85944.26,2169810.58,1089143.55,280180.89,206174.43,29705.94,17763.57,29120.92,1652089.3,517721.28,0.9349,0.9167
2025-10-31,P03,PR02,S00,322,8,314,303,6112.15,0.0225,2473.73,871.34,561.71,71.47,38.99,1.62,1851981.45,41669.58,1810311.87,796541.06,280571.48,180870.62,23013.34,12554.78,28333.35,1321884.63,488427.24,0.9093,0.8519
2025-10-31,P03,PR03,S00,304,13,291,277,10338.31,0.0345,4516.43,1205.86,807.85,133.56,76.51,2.96,2863711.87,98798.06,2764913.81,1372994.72,366581.44,245586.4,40602.24,23259.04,78065.49,2127089.33,637824.48,0.8392,1
2025-10-31,P03,PR04,S00,314,10,304,294,7013.68,0.0373,2868.9,875.96,628.37,83.01,44.16,1.64,2062021.92,76913.42,1985108.5,900834.6,275051.44,197308.18,26065.14,13866.24,39647.9,1452773.5,532335.0,0.902,0.8946
2025-11-01,P01,PR01,S00,310,6,304,291,8395.91,0.0378,3997.45,966.62,720.71,106.92,64.4,2.09,2443209.81,92353.33,2350856.48,1239209.5,299652.2,223420.1,33145.2,19964.0,31297.91,1846688.91,504167.57,0.8952,0.8908
2025-11-01,P01,PR02,S00,322,5,317,300,6478.75,0.0431,2501.82,852.86,584.98,74.42,40.95,2.27,1943625.0,83770.24,1859854.76,805586.04,274620.92,188363.56,23963.24,13185.9,17797.12,1323516.78,536337.98,0.8914,0.7931
2025-11-01,P01,PR03,S00,265,8,257,252,9741.82,0.0431,4056.86,1197.74,814.93,115.6,62.25,3.81,2454938.64,105807.86,2349130.78,1075067.9,317401.1,215956.45,30634.0,16496.25,44318.6,1699874.3,649256.48,0.8159,0.8307
2025-11-01,P01,PR04,S00,312,7,305,292,7098.33,0.0411,2958.98,920.26,648.17,81.69,45.52,2.26,2072712.36,85188.48,1987523.88,923201.76,287121.12,202229.04,25487.28,14202.24,28742.7,1480984.14,506539.74,0.8855,0.8276
2025-11-01,P02,PR01,S00,227,6,221,205,8789.56,0.057,3620.78,925.49,715.45,107.75,55.07,3.01,1801859.8,102706.01,1699153.79,821917.06,210086.23,162407.15,24459.25,12500.89,28780.07,1260150.65,439003.14,0.8515,0.7567
2025-11-01,P02,PR02,S00,249,5,244,224,6252.85,0.0582,2462.61,852.32,565.62,73.33,41.49,3.2,1400638.4,81517.15,1319121.25,613189.89,212227.68,140839.38,18259.17,10331.01,17564.49,1012411.62,306709.63,0.8493,0.7114
2025-11-01,P02,PR03,S00,224,9,215,212,9536.87,0.0425,4074.76,1117.15,828.56,112.37,63.4,2.36,2021816.44,85927.2,1935889.24,912746.24,250241.6,185597.44,25170.88,14201.6,49337.15,1437294.91,498594.33,0.8654,0.8145
2025-11-01,P02,PR04,S00,244,6,238,221,7468.86,0.0424,3166.54,909.26,648.98,93.84,55.34,3.84,1650618.06,69986.21,1580631.85,772635.76,221859.44,158351.12,22896.96,13502.96,25817.66,1215063.9,365567.95,0.8193,0.7508
2025-11-01,P03,PR01,S00,289,9,280,253,8865.4,0.0654,3760.71,981.75,716.31,103.21,57.42,3.59,2242946.2,146688.68,2096257.52,1086845.19,283725.75,207013.59,29827.69,16594.38,44938.52,1668945.12,427312.4,0.8239,0.892
2025-11-01,P03,PR02,S00,313,7,306,285,6574.58,0.0572,2479.47,864.05,579.56,70.04,43.06,3.76,1873755.3,107178.8,1766576.5,776074.11,270447.65,181402.28,21922.52,13477.78,24824.56,1288148.9,478427.6,0.8245,0.828
2025-11-01,P03,PR03,S00,237,10,227,223,9374.02,0.046,4397.59,1126.18,772.63,125.35,59.99,2.04,2090406.46,96158.7,1994247.76,1042228.83,266904.66,183113.31,29707.95,14217.63,57941.91,1594114.29,400133.47,0.8764,0.798
2025-11-01,P03,PR04,S00,274,9,265,252,7006.74,0.0664,2963.9,903.66,641.58,87.51,49.44,3.72,1765698.48,117242.38,1648456.1,812108.6,247602.84,175792.92,23977.74,13546.56,36829.02,1309857.68,338598.42,0.8172,0.7806
2025-11-02,P01,PR01,S00,304,11,293,283,9039.07,0.0398,3850.93,947.32,705.59,106.78,57.31,2.57,2558056.81,101810.66,2456246.15,1170682.72,287985.28,214499.36,32461.12,17422.24,55497.27,1778547.99,677698.16,0.8606,0.8736
2025-11-02,P01,PR02,S00,303,5,298,292,6643.38,0.0545,2742.77,878.36,588.15,80.15,47.28,1.75,1939866.96,105722.75,1834144.21,831059.31,266143.08,178209.45,24285.45,14325.84,19134.91,1333158.04,500986.17,0.9118,0.7463
2025-11-02,P01,PR03,S00,309,9,300,270,9357.03,0.0493,4167.19,1141.9,800.31,121.15,69.23,3.05,2526398.1,124551.43,2401846.67,1287661.71,352847.1,247295.79,37435.35,21392.07,50302.79,1996934.81,404911.86,0.8475,0.9687
2025-11-02,P01,PR04,S00,332,8,324,319,7352.33,0.0365,2935.61,907.35,654.13,80.91,47.4,2.72,2345393.27,85606.85,2259786.42,974622.52,301240.2,217171.16,26862.12,15736.8,32575.24,1568208.04,691578.38,0.8653,0.8806
2025-11-02,P02,PR01,S00,227,6,221,211,8890.14,0.0394,3978.24,966.94,722.33,110.64,67.53,0.24,1875819.54,73907.29,1801912.25,903060.48,219495.38,163968.91,25115.28,15329.31,31187.97,1358157.33,443754.92,0.9638,0.7567
2025-11-02,P02,PR02,S00,263,7,256,249,6604.22,0.065,2676.11,869.22,587.81,77.69,44.87,2.34,1644450.78,106889.3,1537561.48,703816.93,228604.86,154594.03,20432.47,11800.81,26257.44,1145506.54,392054.94,0.8785,0.7514
2025-11-02,P02,PR03,S00,224,9,215,201,9796.39,0.0536,4169.91,1121.68,791.69,125.36,65.73,1.96,1969074.39,105542.39,1863532.0,934059.84,251256.32,177338.56,28080.64,14723.52,50118.13,1455577.01,407954.99,0.8814,0.8145
2025-11-02,P02,PR04,S00,235,9,226,220,7179.06,0.0586,3157.69,907.41,627.95,95.03,50.48,1.2,1579393.2,92552.44,1486840.76,742057.15,213241.35,147568.25,22332.05,11862.8,38563.94,1175625.54,311215.22,0.9136,0.7231
2025-11-02,P03,PR01,S00,248,9,239,228,8530.13,0.0733,3606.81,954.42,705.35,100.09,56.13,2.23,1944869.64,142558.94,1802310.7,894488.88,236696.16,174926.8,24822.32,13920.24,43272.92,1388127.32,414183.38,0.8742,0.7654
2025-11-02,P03,PR02,S00,270,7,263,258,6314.57,0.0725,2647.87,876.63,555.41,74.93,42.36,2.19,1629159.06,118114.03,1511045.03,714924.9,236690.1,149960.7,20231.1,11437.2,26032.25,1159276.25,351768.78,0.8852,0.7143
2025-11-02,P03,PR03,S00,241,11,230,221,10089.54,0.0516,4051.04,1164.16,788.8,107.7,66.11,3.43,2229788.34,115057.08,2114731.26,976300.64,280562.56,190100.8,25955.7,15932.51,60404.08,1549256.29,565474.97,0.818,0.8114
2025-11-02,P03,PR04,S00,281,10,271,252,7371.35,0.0595,2912.95,923.07,631.91,87.9,49.11,2.37,1857580.2,110526.02,1747054.18,818538.95,259382.67,177566.71,24699.9,13799.91,40571.88,1334560.02,412494.16,0.8692,0.8006
2025-11-03,P01,PR01,S00,340,12,328,299,8513.37,0.0442,3959.6,958.88,752.68,110.95,65.14,3.41,2545497.63,112511.0,2432986.63,1346264.0,326019.2,255911.2,37723.0,22147.6,62183.02,2050248.02,382738.61,0.8276,0.977
2025-11-03,P01,PR02,S00,345,8,337,313,6414.04,0.0354,2753.56,865.23,557.56,82.94,46.67,1.94,2007594.52,71068.85,1936525.67,949978.2,298504.35,192358.2,28614.3,16101.15,30511.49,1516067.69,420457.98,0.8979,0.8498
2025-11-03,P01,PR03,S00,329,10,319,306,10057.12,0.051,4052.38,1160.48,828.83,114.44,66.77,3.76,3077478.72,156951.41,2920527.31,1333233.02,381797.92,272685.07,37650.76,21967.33,55029.51,2102363.61,818163.7,0.8177,1
2025-11-03,P01,PR04,S00,393,9,384,366,7548.3,0.0371,2890.15,887.06,635.61,80.65,52.67,1.34,2762677.8,102495.35,2660182.45,1135828.95,348614.58,249794.73,31695.45,20699.31,35997.06,1822630.08,837552.37,0.9225,1
2025-11-03,P02,PR01,S00,262,8,254,239,8641.84,0.0508,3582.29,952.43,705.24,102.84,54.67,3.82,2065399.76,104922.31,1960477.45,938559.98,249536.66,184772.88,26944.08,14323.54,38252.43,1452389.57,508087.88,0.8152,0.8733
2025-11-03,P02,PR02,S00,298,10,288,266,6525.57,0.0601,2534.4,861.07,567.58,71.87,48.73,3.02,1735801.62,104321.68,1631479.94,755251.2,256598.86,169138.84,21417.26,14521.54,35941.23,1252868.93,378611.01,0.8448,0.8514
2025-11-03,P02,PR03,S00,250,9,241,224,10115.58,0.0473,4083.31,1167.11,800.56,116.43,67.27,3.15,2265889.92,107176.59,2158713.33,1020827.5,291777.5,200140.0,29107.5,16817.5,49775.54,1608445.54,550267.79,0.8375,0.9091
2025-11-03,P02,PR04,S00,272,4,268,245,7085.38,0.0423,3095.37,902.14,656.33,83.24,48.18,3.58,1735918.1,73429.34,1662488.76,841940.64,245382.08,178521.76,22641.28,13104.96,16908.9,1318499.62,343989.14,0.8383,0.8369
2025-11-03,P03,PR01,S00,343,12,331,317,9049.59,0.0225,3999.84,945.33,752.08,106.28,67.63,3.54,2868720.03,64546.2,2804173.83,1371945.12,324248.19,257963.44,36454.04,23197.09,62500.78,2076308.66,727865.17,0.8227,1
2025-11-03,P03,PR02,S00,312,7,305,280,6547.63,0.0581,2762.51,841.94,557.26,82.54,47.3,2.36,1833336.4,106516.84,1726819.56,861903.12,262685.28,173865.12,25752.48,14757.6,26596.44,1365560.04,361259.52,0.8814,0.8254
2025-11-03,P03,PR03,S00,302,8,294,284,9538.21,0.0586,4409.29,1175.13,798.14,118.81,70.97,2.72,2708851.64,158738.71,2550112.93,1331605.58,354889.26,241038.28,35880.62,21432.94,46910.15,2031756.83,518356.1,0.8632,1
2025-11-03,P03,PR04,S00,344,8,336,314,7113.07,0.044,3016.05,920.82,646.97,82.13,52.08,2.79,2233503.98,98274.18,2135229.8,1037521.2,316762.08,222557.68,28252.72,17915.52,33306.48,1656315.68,478914.12,0.8632,0.9801
2025-11-04,P01,PR01,S00,329,10,319,294,8891.78,0.0531,3619.71,961.55,723.25,109.32,55.98,3.06,2614183.32,138813.13,2475370.19,1190884.59,316349.95,237949.25,35966.28,18417.42,48343.97,1847911.46,627458.73,0.846,0.9454
2025-11-04,P01,PR02,S00,393,14,379,357,6029.99,0.0454,2454.32,847.87,593.04,70.9,39.61,2.08,2152706.43,97732.87,2054973.56,964547.76,333212.91,233064.72,27863.7,15566.73,49136.56,1623392.38,431581.18,0.8808,0.968
2025-11-04,P01,PR03,S00,333,13,320,295,10285.75,0.0368,4293.68,1206.0,821.86,119.07,72.65,3.31,3034296.25,111662.1,2922634.15,1429795.44,401598.0,273679.38,39650.31,24192.45,75235.3,2244150.88,678483.27,0.8284,1
2025-11-04,P01,PR04,S00,325,12,313,289,7115.76,0.0434,3007.71,915.99,635.35,86.46,52.11,0.99,2056454.64,89250.13,1967204.51,977505.75,297696.75,206488.75,28099.5,16935.75,49752.87,1576479.37,390725.14,0.9234,0.8621
2025-11-04,P02,PR01,S00,266,5,261,255,9176.31,0.0535,4033.76,950.33,748.01,114.01,64.52,3.09,2339959.05,125187.81,2214771.24,1072980.16,252787.78,198970.66,30326.66,17162.32,26229.47,1598457.05,616314.19,0.8549,0.8867
2025-11-04,P02,PR02,S00,306,8,298,292,6063.49,0.0719,2698.46,843.89,591.82,78.43,41.5,1.7,1770539.08,127301.76,1643237.32,825728.76,258230.34,181096.92,23999.58,12699.0,29995.9,1331750.5,311486.82,0.9049,0.8743
2025-11-04,P02,PR03,S00,274,11,263,239,10036.63,0.038,4305.47,1188.81,800.15,118.55,62.07,1.64,2398754.57,91152.67,2307601.9,1179698.78,325733.94,219241.1,32482.7,17007.18,63517.66,1837681.36,469920.54,0.8943,0.9964
2025-11-04,P02,PR04,S00,309,9,300,286,7343.05,0.058,2905.26,897.11,641.87,82.56,42.45,3.51,2100112.3,121806.51,1978305.79,897725.34,277206.99,198337.83,25511.04,13117.05,36243.22,1448141.47,530164.32,0.8289,0.9508
2025-11-04,P03,PR01,S00,305,4,301,273,9109.58,0.0546,3704.44,963.96,729.11,105.19,56.32,3.61,2486915.34,135785.58,2351129.76,1129854.2,294007.8,222378.55,32082.95,17177.6,19694.35,1715195.45,635934.31,0.8384,0.9414
2025-11-04,P03,PR02,S00,327,7,320,303,6483.38,0.0357,2609.82,858.77,570.86,70.13,40.29,2.17,1964464.14,70131.37,1894332.77,853411.14,280817.79,186671.22,22932.51,13174.83,25678.74,1382686.23,511646.54,0.8901,0.8651
2025-11-04,P03,PR03,S00,314,8,306,288,10327.16,0.0382,4581.66,1128.85,821.54,126.79,69.77,1.67,2974222.08,113615.28,2860606.8,1438641.24,354458.9,257963.56,39812.06,21907.78,47984.39,2160767.93,699838.87,0.9067,1
2025-11-04,P03,PR04,S00,332,10,322,314,6921.39,0.0592,2833.47,899.21,638.66,76.82,45.66,1.45,2173316.46,128660.33,2044656.13,940712.04,298537.72,212035.12,25504.24,15159.12,39562.11,1531510.35,513145.78,0.9113,0.9459
2025-11-05,P01,PR01,S00,317,10,307,296,8893.24,0.055,4034.76,931.19,720.21,112.49,66.27,1.4,2632399.04,144781.95,2487617.09,1279018.92,295187.23,228306.57,35659.33,21007.59,52180.24,1911359.88,576257.21,0.912,0.9109
2025-11-05,P01,PR02,S00,391,10,381,365,6285.13,0.0393,2649.67,871.08,574.56,78.67,44.8,1.99,2294072.45,90157.05,2203915.4,1036020.97,340592.28,224652.96,30759.97,17516.8,37218.46,1686761.44,517153.96,0.8936,0.9631
2025-11-05,P01,PR03,S00,345,10,335,315,9760.09,0.0413,4448.53,1188.95,811.3,126.42,71.15,2.32,3074428.35,126973.89,2947454.46,1534742.85,410187.75,279898.5,43614.9,24546.75,59214.35,2352205.1,595249.36,0.8771,1
2025-11-05,P01,PR04,S00,319,9,310,286,7275.59,0.0443,2853.96,912.0,614.33,84.48,47.6,0.49,2080818.74,92180.27,1988638.47,910413.24,290928.0,195971.27,26949.12,15184.4,35828.78,1475274.81,513363.66,0.9519,0.8462
2025-11-05,P02,PR01,S00,288,10,278,271,8286.43,0.0384,3663.94,994.25,711.44,100.85,60.26,3.39,2245622.53,86231.91,2159390.62,1055214.72,286344.0,204894.72,29044.8,17354.88,49071.94,1641925.06,517465.56,0.8289,0.96
2025-11-05,P02,PR02,S00,272,8,264,251,5997.69,0.0381,2597.99,878.32,578.07,77.81,40.72,1.52,1505420.19,57356.51,1448063.68,706653.28,238903.04,157235.04,21164.32,11075.84,29429.08,1164460.6,283603.08,0.9091,0.7771
2025-11-05,P02,PR03,S00,263,8,255,244,9944.46,0.046,4283.81,1139.04,824.15,115.88,72.77,1.88,2426448.24,111616.62,2314831.62,1126642.03,299567.52,216751.45,30476.44,19138.51,45690.42,1738266.37,576565.25,0.8936,0.9564
2025-11-05,P02,PR04,S00,272,8,264,255,7423.38,0.0555,2835.52,891.34,646.49,85.25,42.71,3.33,1892961.9,105059.39,1787902.51,771261.44,242444.48,175845.28,23188.0,11617.12,31625.05,1255981.37,531921.14,0.8359,0.8369
